date_,Geography,Variable,Value
2023-10-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2041500.0
2023-11-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2046000.0
2023-12-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2046900.0
2024-01-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,1999400.0
2024-02-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2010300.0
2024-03-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2019900.0
2024-04-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2036200.0
2024-05-01,"Detroit-Warren-Dearborn, MI Metro Area",Total,2064600.0
2000-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,876500.0
2000-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,883300.0
2000-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,893500.0
2000-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,895500.0
2000-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,905400.0
2000-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,906400.0
2000-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,890700.0
2000-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,899500.0
2000-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,907100.0
2000-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,906700.0
2000-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,904000.0
2000-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,905600.0
2001-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,885200.0
2001-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,888200.0
2001-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,897900.0
2001-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,906100.0
2001-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,914300.0
2001-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,914500.0
2001-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,898100.0
2001-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,910300.0
2001-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911200.0
2001-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,909300.0
2001-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,908400.0
2001-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,907900.0
2002-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,879400.0
2002-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,883200.0
2002-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,889700.0
2002-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,897000.0
2002-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,907800.0
2002-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,907500.0
2002-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,893200.0
2002-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,903600.0
2002-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,906700.0
2002-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,909000.0
2002-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911400.0
2002-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911200.0
2003-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,886600.0
2003-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,886400.0
2003-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,892200.0
2003-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,902300.0
2003-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,912700.0
2003-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,909700.0
2003-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,898400.0
2003-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,910000.0
2003-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,910900.0
2003-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,918600.0
2003-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,920000.0
2003-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,917500.0
2004-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,887500.0
2004-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,887800.0
2004-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,899600.0
2004-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,912500.0
2004-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,924000.0
2004-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,921900.0
2004-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,915900.0
2004-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,922700.0
2004-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,928300.0
2004-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,932100.0
2004-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,934200.0
2004-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,933800.0
2005-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,904200.0
2005-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,910500.0
2005-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,918500.0
2005-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,929800.0
2005-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,936400.0
2005-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,932400.0
2005-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,923700.0
2005-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,931800.0
2005-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,940900.0
2005-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,940500.0
2005-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,944200.0
2005-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,941700.0
2006-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,915700.0
2006-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,922200.0
2006-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,931700.0
2006-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,940700.0
2006-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,949800.0
2006-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,946000.0
2006-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,931600.0
2006-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,942800.0
2006-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,950800.0
2006-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,953200.0
2006-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,957400.0
2006-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,957100.0
2007-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,927500.0
2007-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,926700.0
2007-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,942100.0
2007-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,949700.0
2007-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,962100.0
2007-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,958700.0
2007-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,944200.0
2007-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,958000.0
2007-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,963500.0
2007-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,966600.0
2007-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,970100.0
2007-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,968200.0
2008-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,935900.0
2008-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,941100.0
2008-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,947800.0
2008-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,954500.0
2008-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,968400.0
2008-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,961300.0
2008-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,952600.0
2008-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,964900.0
2008-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,963400.0
2008-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,963200.0
2008-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,957700.0
2008-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,949000.0
2009-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,913700.0
2009-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911800.0
2009-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,912800.0
2009-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,913900.0
2009-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,919000.0
2009-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911400.0
2009-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,900100.0
2009-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,911400.0
2009-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,914700.0
2009-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,915500.0
2009-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,918700.0
2009-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,915800.0
2010-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,889300.0
2010-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,889500.0
2010-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,898900.0
2010-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,913500.0
2010-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,922600.0
2010-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,916400.0
2010-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,907600.0
2010-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,919000.0
2010-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,916900.0
2010-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,925900.0
2010-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,927300.0
2010-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,924700.0
2011-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,901000.0
2011-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,902699.999999999
2011-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,913200.0
2011-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,925900.0
2011-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,933700.0
2011-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,924800.0
2011-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,925100.0
2011-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,936400.0
2011-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,943400.0
2011-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,946200.0
2011-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,948399.999999999
2011-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,950700.0
2012-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,927000.0
2012-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,937200.0
2012-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,942800.0
2012-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,949600.0
2012-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,959700.0
2012-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,956100.0
2012-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,948000.0
2012-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,963700.0
2012-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,968200.0
2012-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,969599.999999999
2012-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,972800.0
2012-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,972000.0
2013-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,944700.0
2013-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,951999.999999999
2013-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,959399.999999999
2013-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,966999.999999999
2013-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,975800.0
2013-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,973200.0
2013-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,965100.0
2013-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,984800.0
2013-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,987100.0
2013-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,990200.0
2013-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1003000.0
2013-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1000500.0
2014-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,963700.0
2014-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,966900.0
2014-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,977200.0
2014-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,988000.0
2014-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1000800.0
2014-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,996300.0
2014-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,985500.0
2014-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1002300.0
2014-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1001600.0
2014-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1005400.0
2014-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1017700.0
2014-12-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1019099.999999999
2015-01-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,987200.0
2015-02-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,990700.0
2015-03-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1000400.0
2015-04-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1011899.999999999
2015-05-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1023700.0
2015-06-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1022400.0
2015-07-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1014500.0
2015-08-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1029499.999999999
2015-09-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1028600.0
2015-10-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1034300.0
2015-11-01,"Indianapolis-Carmel-Anderson, IN Metro Area",Total,1043000.0
